k-point #     1:    0.000000    0.000000    0.000000    0.002778
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  27     0.33907    0.66189    0.10989   -0.52259   -0.26780   -0.84540    0.32282   -0.22918    0.68228
  28     0.33907    0.66189    0.10992   -0.52259   -0.26777   -0.84540    0.32282   -0.22915    0.68242
  29     0.36667    0.68403    0.13333   -0.53642   -0.26735   -0.85377    0.31736   -0.23335    0.66737
  30     0.36667    0.68403    0.13339   -0.53642   -0.26727   -0.85377    0.31736   -0.23328    0.66763
  31     0.45549    0.77059    0.22311   -0.60832   -0.26387   -0.92341    0.31510   -0.23238    0.67030
  32     0.45549    0.77059    0.22307   -0.60832   -0.26392   -0.92341    0.31510   -0.23242    0.67015
 
k-point #    38:    0.166667    0.500000    0.100000    0.022222
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.14289   -0.03356   -0.14109   -0.93518    0.15180   -0.75873   -0.17645   -0.28397    0.70033
  21     0.16102   -0.00836   -0.12253   -0.91833    0.14538   -0.74895   -0.16938   -0.28354    0.70124
  22     0.16102   -0.00836   -0.12256   -0.91833    0.14534   -0.74895   -0.16938   -0.28358    0.70142
  23     0.20060    0.02309   -0.08205   -0.92906    0.15424   -0.75154   -0.17752   -0.28266    0.68484
  24     0.20060    0.02309   -0.08205   -0.92906    0.15424   -0.75154   -0.17752   -0.28266    0.68486
  25     0.32466    0.63018    0.09493   -0.51031   -0.25186   -0.81584    0.30552   -0.22973    0.68925
  26     0.32466    0.63018    0.09489   -0.51031   -0.25190   -0.81584    0.30552   -0.22977    0.68905
  27     0.33992    0.65293    0.10975   -0.52860   -0.25956   -0.84160    0.31301   -0.23017    0.68385
  28     0.33992    0.65293    0.10977   -0.52860   -0.25955   -0.84160    0.31301   -0.23015    0.68392
  29     0.36505    0.68348    0.13197   -0.53384   -0.26809   -0.85227    0.31843   -0.23308    0.66818
  30     0.36505    0.68348    0.13203   -0.53384   -0.26801   -0.85227    0.31843   -0.23302    0.66842
  31     0.44996    0.75939    0.21836   -0.61251   -0.25737   -0.92195    0.30944   -0.23159    0.67458
  32     0.44996    0.75939    0.21837   -0.61251   -0.25737   -0.92195    0.30944   -0.23159    0.67460
 
k-point #    39:    0.166667    0.500000    0.200000    0.022222
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.13938   -0.04592   -0.14502   -0.90759    0.15961   -0.72230   -0.18529   -0.28440    0.68857
  21     0.15807   -0.00941   -0.12470   -0.92863    0.14461   -0.76115   -0.16748   -0.28276    0.70183
  22     0.15807   -0.00941   -0.12468   -0.92863    0.14463   -0.76115   -0.16748   -0.28275    0.70177
  23     0.19888    0.02466   -0.08323   -0.92680    0.15175   -0.75259   -0.17421   -0.28211    0.68536
  24     0.19888    0.02466   -0.08323   -0.92680    0.15176   -0.75259   -0.17421   -0.28211    0.68536
  25     0.32986    0.64219    0.09991   -0.51179   -0.25864   -0.82412    0.31232   -0.22995    0.68486
  26     0.32986    0.64219    0.09991   -0.51179   -0.25865   -0.82412    0.31232   -0.22996    0.68484
  27     0.34226    0.64691    0.11142   -0.53428   -0.25227   -0.83893    0.30465   -0.23085    0.68485
  28     0.34226    0.64691    0.11138   -0.53428   -0.25232   -0.83893    0.30465   -0.23088    0.68469
  29     0.36350    0.68423    0.13098   -0.53092   -0.26965   -0.85166    0.32073   -0.23252    0.66945
  30     0.36350    0.68423    0.13102   -0.53092   -0.26960   -0.85166    0.32073   -0.23248    0.66960
  31     0.43553    0.74083    0.20519   -0.60318   -0.25211   -0.90848    0.30530   -0.23034    0.68385
  32     0.43553    0.74083    0.20522   -0.60318   -0.25208   -0.90848    0.30530   -0.23031    0.68398
 
k-point #    40:    0.166667    0.500000    0.300000    0.022222
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.14066   -0.04693   -0.14422   -0.90977    0.16122   -0.72218   -0.18759   -0.28488    0.68875
  21     0.16288   -0.00693   -0.11963   -0.91733    0.14710   -0.74751   -0.16981   -0.28251    0.69561
  22     0.16288   -0.00693   -0.11964   -0.91733    0.14709   -0.74751   -0.16981   -0.28253    0.69568
  23     0.19700    0.02188   -0.08531   -0.92974    0.15239   -0.75462   -0.17512   -0.28232    0.68630
  24     0.19700    0.02188   -0.08532   -0.92974    0.15238   -0.75462   -0.17512   -0.28232    0.68634
  25     0.32259    0.62175    0.09132   -0.50923   -0.24761   -0.80839    0.29915   -0.23128    0.68753
  26     0.32259    0.62175    0.09134   -0.50923   -0.24759   -0.80839    0.29915   -0.23126    0.68767
  27     0.34746    0.67587    0.11956   -0.52278   -0.27142   -0.85119    0.32841   -0.22790    0.68101
  28     0.34746    0.67587    0.11952   -0.52278   -0.27147   -0.85119    0.32841   -0.22795    0.68086
  29     0.36623    0.68423    0.13354   -0.53700   -0.26718   -0.85500    0.31800   -0.23270    0.66941
  30     0.36623    0.68423    0.13355   -0.53700   -0.26716   -0.85500    0.31800   -0.23268    0.66946
  31     0.42458    0.73434    0.19586   -0.60178   -0.25449   -0.91155    0.30976   -0.22872    0.68743
  32     0.42458    0.73434    0.19589   -0.60178   -0.25445   -0.91155    0.30976   -0.22869    0.68757
 
k-point #    41:    0.166667    0.500000    0.400000    0.022222
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.13859   -0.05071   -0.14783   -0.93016    0.16101   -0.74086   -0.18930   -0.28642    0.69652
  21     0.16704   -0.00650   -0.11474   -0.90676    0.15161   -0.73322   -0.17355   -0.28178    0.68677
  22     0.16704   -0.00650   -0.11476   -0.90676    0.15158   -0.73322   -0.17355   -0.28180    0.68690
  23     0.19690    0.01695   -0.08654   -0.93331    0.15562   -0.75335   -0.17995   -0.28344    0.68751
  24     0.19690    0.01695   -0.08655   -0.93331    0.15560   -0.75335   -0.17995   -0.28346    0.68758
  25     0.31148    0.60754    0.08062   -0.49501   -0.24457   -0.79107    0.29606   -0.23086    0.69626
  26     0.31148    0.60754    0.08065   -0.49501   -0.24454   -0.79107    0.29606   -0.23084    0.69644
  27     0.35009    0.69937    0.12424   -0.51105   -0.28871   -0.86033    0.34928   -0.22585    0.67468
  28     0.35009    0.69937    0.12418   -0.51105   -0.28877   -0.86033    0.34928   -0.22591    0.67446
  29     0.37035    0.68365    0.13703   -0.54637   -0.26332   -0.85966    0.31330   -0.23332    0.66829
  30     0.37035    0.68365    0.13703   -0.54637   -0.26333   -0.85966    0.31330   -0.23332    0.66832
  31     0.42071    0.73738    0.19318   -0.60724   -0.25954   -0.92391    0.31667   -0.22754    0.68582
  32     0.42071    0.73738    0.19321   -0.60724   -0.25951   -0.92391    0.31667   -0.22751    0.68595
 
k-point #    42:    0.166667    0.500000    0.500000    0.011111
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.13785   -0.05056   -0.14858   -0.94374    0.16020   -0.75533   -0.18841   -0.28643    0.69899
  21     0.16900   -0.00781   -0.11292   -0.90608    0.15459   -0.72927   -0.17681   -0.28192    0.68421
  22     0.16900   -0.00781   -0.11295   -0.90608    0.15456   -0.72927   -0.17681   -0.28194    0.68435
  23     0.19715    0.01425   -0.08686   -0.93508    0.15775   -0.75218   -0.18289   -0.28400    0.68750
  24     0.19715    0.01425   -0.08688   -0.93508    0.15772   -0.75218   -0.18289   -0.28402    0.68759
  25     0.30635    0.60347    0.07595   -0.48627   -0.24525   -0.78338    0.29711   -0.23041    0.70011
  26     0.30635    0.60347    0.07597   -0.48627   -0.24523   -0.78338    0.29711   -0.23038    0.70030
  27     0.35041    0.70805    0.12547   -0.50562   -0.29554   -0.86326    0.35764   -0.22493    0.67287
  28     0.35041    0.70805    0.12542   -0.50562   -0.29561   -0.86326    0.35764   -0.22499    0.67263
  29     0.37217    0.68357    0.13857   -0.55057   -0.26180   -0.86197    0.31140   -0.23360    0.66766
  30     0.37217    0.68357    0.13856   -0.55057   -0.26181   -0.86197    0.31140   -0.23360    0.66769
  31     0.42034    0.74031    0.19317   -0.61028   -0.26217   -0.93025    0.31996   -0.22717    0.68416
  32     0.42034    0.74031    0.19320   -0.61028   -0.26214   -0.93025    0.31996   -0.22715    0.68427
 
k-point #    43:    0.333333    0.333333    0.000000    0.011111
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.16504   -0.01821   -0.11779   -0.90623    0.15958   -0.72298   -0.18325   -0.28284    0.68096
  21     0.17212   -0.00424   -0.11376   -0.94165    0.14927   -0.76529   -0.17635   -0.28587    0.70748
  22     0.17721    0.00896   -0.10475   -0.91104    0.14619   -0.74279   -0.16825   -0.28196    0.69139
  23     0.18673    0.00859   -0.09976   -0.95574    0.15026   -0.77760   -0.17813   -0.28648    0.70912
  24     0.20682    0.03335   -0.07655   -0.94407    0.14952   -0.77060   -0.17347   -0.28337    0.69548
  25     0.30194    0.60216    0.07506   -0.49739   -0.24391   -0.79762    0.30023   -0.22688    0.70739
  26     0.31994    0.61669    0.08969   -0.50920   -0.24423   -0.80595    0.29675   -0.23025    0.69432
  27     0.32455    0.64981    0.09775   -0.50512   -0.26757   -0.83039    0.32526   -0.22680    0.69181
  28     0.33924    0.66234    0.11009   -0.52267   -0.26803   -0.84578    0.32310   -0.22914    0.68225
  29     0.36123    0.66866    0.12740   -0.54576   -0.25827   -0.85320    0.30744   -0.23382    0.66903
  30     0.37909    0.70098    0.14504   -0.54844   -0.27245   -0.87032    0.32189   -0.23405    0.66075
  31     0.43566    0.74970    0.20458   -0.58742   -0.26174   -0.90146    0.31404   -0.23107    0.68143
  32     0.46593    0.76983    0.23398   -0.62274   -0.25220   -0.92664    0.30390   -0.23195    0.67252
 
k-point #    44:    0.333333    0.333333    0.100000    0.022222
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.15048   -0.03075   -0.13154   -0.90029    0.15867   -0.71906   -0.18123   -0.28202    0.67848
  21     0.16777   -0.01285   -0.11811   -0.93337    0.15333   -0.75274   -0.18063   -0.28588    0.70222
  22     0.18105    0.01231   -0.10165   -0.92303    0.14577   -0.75429   -0.16874   -0.28271    0.69632
  23     0.18151    0.00533   -0.10319   -0.93153    0.15047   -0.75535   -0.17617   -0.28470    0.69960
  24     0.20049    0.03128   -0.08178   -0.93216    0.14676   -0.76295   -0.16920   -0.28227    0.69306
  25     0.30858    0.60997    0.08132   -0.50592   -0.24526   -0.80731    0.30139   -0.22727    0.70284
  26     0.32550    0.62813    0.09531   -0.51221   -0.24964   -0.81485    0.30263   -0.23019    0.68931
  27     0.32618    0.64230    0.09805   -0.51152   -0.26031   -0.82764    0.31612   -0.22813    0.69136
  28     0.34056    0.65856    0.11090   -0.52449   -0.26378   -0.84249    0.31800   -0.22966    0.68343
  29     0.35935    0.66662    0.12570   -0.54395   -0.25794   -0.85121    0.30727   -0.23365    0.67023
  30     0.37587    0.69644    0.14195   -0.54564   -0.27105   -0.86621    0.32057   -0.23392    0.66226
  31     0.43842    0.75302    0.20725   -0.59776   -0.26213   -0.91236    0.31460   -0.23117    0.67740
  32     0.45504    0.76089    0.22291   -0.60240   -0.25474   -0.90825    0.30585   -0.23213    0.67682
 
k-point #    45:    0.333333    0.333333    0.200000    0.022222
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.15256   -0.02409   -0.13243   -0.94485    0.15078   -0.76819   -0.17666   -0.28499    0.70625
  21     0.16068   -0.01726   -0.12101   -0.90421    0.15595   -0.72628   -0.17794   -0.28169    0.68105
  22     0.17989    0.01616   -0.10359   -0.93923    0.14011   -0.77550   -0.16373   -0.28348    0.70964
  23     0.18056    0.00434   -0.10230   -0.92316    0.15280   -0.74694   -0.17622   -0.28286    0.68924
  24     0.19538    0.02217   -0.08615   -0.92179    0.15152   -0.74857   -0.17322   -0.28153    0.68302
  25     0.32195    0.63283    0.09451   -0.51247   -0.25423   -0.82335    0.31088   -0.22744    0.69333
  26     0.32596    0.62799    0.09527   -0.51517   -0.24965   -0.81719    0.30203   -0.23069    0.68779
  27     0.33520    0.65303    0.10576   -0.50969   -0.26346   -0.82751    0.31782   -0.22944    0.68560
  28     0.34479    0.65586    0.11457   -0.52949   -0.25776   -0.84057    0.31107   -0.23022    0.68467
  29     0.35668    0.66146    0.12316   -0.54435   -0.25541   -0.84913    0.30478   -0.23352    0.67248
  30     0.36797    0.68698    0.13458   -0.53661   -0.26900   -0.85561    0.31901   -0.23339    0.66635
  31     0.43455    0.74043    0.20443   -0.60851   -0.25230   -0.91439    0.30588   -0.23012    0.68300
  32     0.44999    0.76603    0.21749   -0.59221   -0.26514   -0.90826    0.31605   -0.23250    0.67225
 
k-point #    46:    0.333333    0.333333    0.300000    0.022222
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.14897   -0.03318   -0.13727   -0.93430    0.15442   -0.75215   -0.18215   -0.28624    0.70412
  21     0.16230   -0.00580   -0.12050   -0.91770    0.14512   -0.74960   -0.16810   -0.28280    0.69977
  22     0.17132   -0.00382   -0.11003   -0.90679    0.15369   -0.73165   -0.17514   -0.28134    0.68201
  23     0.18692    0.01196   -0.09584   -0.93706    0.15175   -0.76211   -0.17495   -0.28276    0.69142
  24     0.20370    0.02438   -0.07964   -0.94394    0.15518   -0.76462   -0.17932   -0.28334    0.68874
  25     0.31855    0.61645    0.08745   -0.50348   -0.24638   -0.80139    0.29790   -0.23110    0.69126
  26     0.33487    0.65718    0.10794   -0.51303   -0.26471   -0.83534    0.32231   -0.22693    0.69079
  27     0.34248    0.66932    0.11380   -0.50771   -0.27107   -0.83455    0.32684   -0.22868    0.68188
  28     0.34948    0.64989    0.11560   -0.53798   -0.25172   -0.83839    0.30041   -0.23388    0.67440
  29     0.34997    0.67111    0.12095   -0.52711   -0.26581   -0.84826    0.32115   -0.22902    0.68116
  30     0.36636    0.68323    0.13334   -0.53647   -0.26650   -0.85334    0.31687   -0.23302    0.66910
  31     0.42395    0.73264    0.19538   -0.60410   -0.25326   -0.91280    0.30870   -0.22857    0.68812
  32     0.45373    0.76506    0.22292   -0.61148   -0.25823   -0.92280    0.31132   -0.23082    0.67614
 
k-point #    47:    0.333333    0.333333    0.400000    0.022222
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.13926   -0.04677   -0.14741   -0.93951    0.15761   -0.75348   -0.18603   -0.28667    0.70196
  21     0.16472   -0.00752   -0.11624   -0.88176    0.15131   -0.70952   -0.17224   -0.28096    0.68077
  22     0.17953    0.00312   -0.10227   -0.91509    0.15433   -0.73868   -0.17641   -0.28180    0.68318
  23     0.19174    0.01673   -0.09167   -0.93986    0.15096   -0.76486   -0.17500   -0.28340    0.69402
  24     0.20486    0.02300   -0.07915   -0.94414    0.15678   -0.76228   -0.18186   -0.28402    0.68969
  25     0.31083    0.60800    0.07996   -0.49358   -0.24571   -0.79075    0.29717   -0.23087    0.69666
  26     0.33738    0.63529    0.10368   -0.52408   -0.24920   -0.82198    0.29791   -0.23370    0.67785
  27     0.34444    0.66597    0.11567   -0.51562   -0.26594   -0.83714    0.32152   -0.22877    0.68257
  28     0.34746    0.69137    0.12073   -0.50626   -0.28478   -0.85017    0.34391   -0.22674    0.67610
  29     0.35240    0.68717    0.12479   -0.52017   -0.27698   -0.85494    0.33477   -0.22761    0.67672
  30     0.37109    0.68692    0.13765   -0.54212   -0.26593   -0.85794    0.31583   -0.23344    0.66700
  31     0.41957    0.73454    0.19224   -0.60868   -0.25768   -0.92365    0.31498   -0.22733    0.68744
  32     0.45351    0.76803    0.22364   -0.62085   -0.25999   -0.93537    0.31452   -0.22987    0.67568
 
k-point #    48:    0.333333    0.333333    0.500000    0.011111
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.13561   -0.05167   -0.15126   -0.95477    0.15862   -0.76749   -0.18728   -0.28687    0.70339
  21     0.17359    0.00170   -0.10703   -0.88866    0.15145   -0.71676   -0.17189   -0.28062    0.67993
  22     0.18268    0.00547   -0.09936   -0.91943    0.15480   -0.74222   -0.17721   -0.28204    0.68371
  23     0.19278    0.01772   -0.09087   -0.93861    0.15068   -0.76355   -0.17506   -0.28365    0.69470
  24     0.20156    0.02108   -0.08256   -0.93574    0.15529   -0.75527   -0.18048   -0.28411    0.69065
  25     0.30840    0.60358    0.07742   -0.49351   -0.24401   -0.78868    0.29518   -0.23098    0.69840
  26     0.33154    0.62904    0.09817   -0.51654   -0.24844   -0.81403    0.29749   -0.23338    0.67962
  27     0.34794    0.66686    0.11754   -0.51469   -0.26536   -0.83360    0.31891   -0.23041    0.67801
  28     0.35058    0.70761    0.12564   -0.50641   -0.29497   -0.86345    0.35704   -0.22493    0.67318
  29     0.35164    0.68891    0.12463   -0.51836   -0.27863   -0.85564    0.33728   -0.22701    0.67703
  30     0.37328    0.68935    0.13967   -0.54419   -0.26634   -0.86027    0.31608   -0.23360    0.66576
  31     0.41888    0.73678    0.19196   -0.61148   -0.25992   -0.92938    0.31790   -0.22693    0.68627
  32     0.45288    0.76917    0.22041   -0.60646   -0.26507   -0.92274    0.31628   -0.23248    0.66853
 
k-point #    49:    0.333333    0.500000    0.000000    0.011111
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.15593   -0.01865   -0.12638   -0.90565    0.15190   -0.73107   -0.17458   -0.28231    0.68758
  21     0.18107    0.00255   -0.10535   -0.95161    0.15070   -0.77309   -0.17852   -0.28642    0.70831
  22     0.18107    0.00255   -0.10539   -0.95161    0.15066   -0.77309   -0.17852   -0.28646    0.70851
  23     0.18882    0.01813   -0.09392   -0.92906    0.14764   -0.75837   -0.17069   -0.28274    0.69523
  24     0.18882    0.01813   -0.09391   -0.92906    0.14765   -0.75837   -0.17069   -0.28273    0.69516
  25     0.30847    0.60375    0.07997   -0.50640   -0.24093   -0.80168    0.29528   -0.22850    0.70303
  26     0.30847    0.60375    0.07993   -0.50640   -0.24097   -0.80168    0.29528   -0.22854    0.70281
  27     0.32949    0.65339    0.10200   -0.51172   -0.26703   -0.83562    0.32390   -0.22749    0.68962
  28     0.32949    0.65339    0.10203   -0.51172   -0.26700   -0.83562    0.32390   -0.22747    0.68974
  29     0.37183    0.68534    0.13761   -0.55054   -0.26457   -0.86405    0.31351   -0.23422    0.66400
  30     0.37183    0.68534    0.13768   -0.55054   -0.26449   -0.86405    0.31351   -0.23415    0.66424
  31     0.45004    0.76943    0.21791   -0.59059   -0.26800   -0.90998    0.31939   -0.23213    0.67302
  32     0.45004    0.76943    0.21789   -0.59059   -0.26803   -0.90998    0.31939   -0.23215    0.67293
 
k-point #    50:    0.333333    0.500000    0.100000    0.022222
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.16081   -0.01528   -0.12236   -0.91589    0.15231   -0.73980   -0.17609   -0.28317    0.69200
  21     0.16730   -0.00766   -0.11799   -0.93995    0.14868   -0.76499   -0.17496   -0.28529    0.70674
  22     0.16730   -0.00766   -0.11802   -0.93995    0.14864   -0.76499   -0.17496   -0.28532    0.70688
  23     0.18701    0.01627   -0.09582   -0.92630    0.14756   -0.75556   -0.17074   -0.28282    0.69514
  24     0.18701    0.01627   -0.09581   -0.92630    0.14758   -0.75556   -0.17074   -0.28281    0.69507
  25     0.31496    0.61270    0.08621   -0.51350   -0.24337   -0.81124    0.29773   -0.22876    0.69827
  26     0.31496    0.61270    0.08617   -0.51350   -0.24341   -0.81124    0.29773   -0.22880    0.69806
  27     0.33115    0.64994    0.10287   -0.51365   -0.26305   -0.83244    0.31879   -0.22828    0.68952
  28     0.33115    0.64994    0.10290   -0.51365   -0.26302   -0.83244    0.31879   -0.22826    0.68963
  29     0.36868    0.68090    0.13459   -0.54776   -0.26320   -0.85998    0.31222   -0.23409    0.66557
  30     0.36868    0.68090    0.13465   -0.54776   -0.26313   -0.85998    0.31222   -0.23403    0.66581
  31     0.45101    0.77062    0.21881   -0.59734   -0.26811   -0.91694    0.31961   -0.23220    0.67030
  32     0.45101    0.77062    0.21879   -0.59734   -0.26814   -0.91694    0.31961   -0.23222    0.67022
 
k-point #    51:    0.333333    0.500000    0.200000    0.022222
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.14984   -0.02743   -0.13215   -0.89717    0.15489   -0.71990   -0.17727   -0.28200    0.68253
  21     0.16950   -0.00286   -0.11578   -0.94808    0.14627   -0.77572   -0.17236   -0.28528    0.71145
  22     0.16950   -0.00286   -0.11574   -0.94808    0.14632   -0.77572   -0.17236   -0.28524    0.71122
  23     0.18257    0.00935   -0.09882   -0.91517    0.15175   -0.74196   -0.17321   -0.28139    0.68354
  24     0.18257    0.00935   -0.09882   -0.91517    0.15174   -0.74196   -0.17321   -0.28139    0.68354
  25     0.32725    0.63653    0.09852   -0.51691   -0.25419   -0.82619    0.30929   -0.22873    0.68934
  26     0.32725    0.63653    0.09848   -0.51691   -0.25422   -0.82619    0.30929   -0.22877    0.68917
  27     0.33479    0.64429    0.10501   -0.51823   -0.25587   -0.82773    0.30950   -0.22979    0.68856
  28     0.33479    0.64429    0.10500   -0.51823   -0.25587   -0.82773    0.30950   -0.22979    0.68854
  29     0.36118    0.67138    0.12754   -0.53967   -0.26082   -0.84987    0.31020   -0.23364    0.66978
  30     0.36118    0.67138    0.12759   -0.53967   -0.26075   -0.84987    0.31020   -0.23359    0.67000
  31     0.44699    0.76119    0.21546   -0.60556   -0.26192   -0.91977    0.31421   -0.23152    0.67307
  32     0.44699    0.76119    0.21548   -0.60556   -0.26191   -0.91977    0.31421   -0.23151    0.67313
 
k-point #    52:    0.333333    0.500000    0.300000    0.022222
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.15098   -0.02262   -0.13205   -0.92553    0.15017   -0.75193   -0.17360   -0.28304    0.69644
  21     0.16611   -0.00542   -0.11546   -0.90294    0.14991   -0.73141   -0.17153   -0.28157    0.68695
  22     0.16611   -0.00542   -0.11549   -0.90294    0.14987   -0.73141   -0.17153   -0.28160    0.68713
  23     0.19413    0.01602   -0.08920   -0.94194    0.15406   -0.76382   -0.17811   -0.28333    0.69082
  24     0.19413    0.01602   -0.08920   -0.94194    0.15406   -0.76382   -0.17811   -0.28333    0.69081
  25     0.33080    0.63118    0.09903   -0.51442   -0.24941   -0.81480    0.30038   -0.23176    0.68577
  26     0.33080    0.63118    0.09905   -0.51442   -0.24940   -0.81480    0.30038   -0.23175    0.68582
  27     0.34067    0.66940    0.11388   -0.51604   -0.27057   -0.84478    0.32874   -0.22679    0.68641
  28     0.34067    0.66940    0.11384   -0.51604   -0.27061   -0.84478    0.32874   -0.22683    0.68629
  29     0.35670    0.66722    0.12386   -0.53099   -0.26028   -0.84151    0.31052   -0.23285    0.67420
  30     0.35670    0.66722    0.12388   -0.53099   -0.26026   -0.84151    0.31052   -0.23282    0.67429
  31     0.43917    0.75224    0.20897   -0.60721   -0.25924   -0.92028    0.31307   -0.23021    0.67830
  32     0.43917    0.75224    0.20899   -0.60721   -0.25921   -0.92028    0.31307   -0.23018    0.67842
 
k-point #    53:    0.333333    0.500000    0.400000    0.022222
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.13871   -0.03896   -0.14533   -0.94496    0.15293   -0.76730   -0.17766   -0.28404    0.70017
  21     0.17573    0.00389   -0.10516   -0.90082    0.15107   -0.72898   -0.17184   -0.28089    0.68226
  22     0.17573    0.00389   -0.10519   -0.90082    0.15102   -0.72898   -0.17184   -0.28092    0.68249
  23     0.20221    0.02261   -0.08192   -0.94961    0.15448   -0.77001   -0.17960   -0.28413    0.69326
  24     0.20221    0.02261   -0.08192   -0.94961    0.15448   -0.77001   -0.17960   -0.28413    0.69326
  25     0.32264    0.61935    0.09057   -0.50432   -0.24635   -0.80102    0.29671   -0.23207    0.68797
  26     0.32264    0.61935    0.09061   -0.50432   -0.24631   -0.80102    0.29671   -0.23203    0.68822
  27     0.34803    0.69722    0.12252   -0.50882   -0.28827   -0.85801    0.34919   -0.22551    0.67645
  28     0.34803    0.69722    0.12246   -0.50882   -0.28833   -0.85801    0.34919   -0.22556    0.67624
  29     0.35854    0.66775    0.12570   -0.53125   -0.25899   -0.84046    0.30921   -0.23283    0.67469
  30     0.35854    0.66775    0.12571   -0.53125   -0.25899   -0.84046    0.30921   -0.23283    0.67474
  31     0.43496    0.74991    0.20578   -0.61175   -0.25975   -0.92670    0.31495   -0.22918    0.67999
  32     0.43496    0.74991    0.20581   -0.61175   -0.25972   -0.92670    0.31495   -0.22916    0.68010
 
k-point #    54:    0.333333    0.500000    0.500000    0.011111
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.13329   -0.04725   -0.15102   -0.95461    0.15539   -0.77407   -0.18054   -0.28431    0.69978
  21     0.18074    0.00799   -0.10023   -0.90608    0.15185   -0.73333   -0.17275   -0.28097    0.68188
  22     0.18074    0.00799   -0.10026   -0.90608    0.15181   -0.73333   -0.17275   -0.28100    0.68214
  23     0.20426    0.02435   -0.08012   -0.95025    0.15446   -0.77034   -0.17991   -0.28437    0.69391
  24     0.20426    0.02435   -0.08012   -0.95025    0.15445   -0.77034   -0.17991   -0.28438    0.69392
  25     0.31822    0.61539    0.08645   -0.49750   -0.24660   -0.79467    0.29717   -0.23177    0.69108
  26     0.31822    0.61539    0.08650   -0.49750   -0.24656   -0.79467    0.29717   -0.23173    0.69135
  27     0.35078    0.70880    0.12577   -0.50542   -0.29600   -0.86345    0.35803   -0.22501    0.67236
  28     0.35078    0.70880    0.12571   -0.50542   -0.29606   -0.86345    0.35803   -0.22507    0.67212
  29     0.35997    0.66787    0.12695   -0.53328   -0.25793   -0.84118    0.30790   -0.23302    0.67429
  30     0.35997    0.66787    0.12695   -0.53328   -0.25792   -0.84118    0.30790   -0.23301    0.67435
  31     0.43377    0.74930    0.20493   -0.61381   -0.25987   -0.92935    0.31553   -0.22883    0.68051
  32     0.43377    0.74930    0.20495   -0.61381   -0.25984   -0.92935    0.31553   -0.22881    0.68061
 
k-point #    55:    0.500000    0.500000    0.000000    0.002778
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.15124   -0.01951   -0.12771   -0.87771    0.15241   -0.70696   -0.17075   -0.27895    0.66707
  21     0.18436    0.00140   -0.10286   -0.95926    0.15401   -0.77629   -0.18296   -0.28721    0.70809
  22     0.18436    0.00140   -0.10289   -0.95926    0.15397   -0.77629   -0.18296   -0.28725    0.70827
  23     0.19268    0.01895   -0.09266   -0.95372    0.14745   -0.77999   -0.17373   -0.28535    0.70889
  24     0.19268    0.01895   -0.09263   -0.95372    0.14749   -0.77999   -0.17373   -0.28532    0.70871
  25     0.30114    0.60049    0.07433   -0.49809   -0.24301   -0.79744    0.29935   -0.22681    0.70837
  26     0.30114    0.60049    0.07429   -0.49809   -0.24305   -0.79744    0.29935   -0.22684    0.70818
  27     0.32478    0.65070    0.09804   -0.50499   -0.26813   -0.83091    0.32592   -0.22675    0.69167
  28     0.32478    0.65070    0.09807   -0.50499   -0.26810   -0.83091    0.32592   -0.22671    0.69182
  29     0.37402    0.68636    0.13947   -0.55572   -0.26380   -0.86806    0.31234   -0.23455    0.66261
  30     0.37402    0.68636    0.13954   -0.55572   -0.26372   -0.86806    0.31234   -0.23449    0.66285
